År,Myndighet,Anslagsnamn,Anslagspostsnamn,Utgiftsområdesnamn,Organisationsnummer,Total,,,Utfall januari,Utfall februari,Utfall mars,Utfall april,Utfall maj,Utfall juni,Utfall juli,Utfall augusti,Utfall september,Utfall oktober,Utfall november,Utfall december
2023,Socialstyrelsen,Stimulansbidrag och åtgärder inom äldreområdet,Stöd till ökade lönekostnader till följd av utbildning till specialistundersköterskor,"Hälsovård, sjukvård och social omsorg",2021000555,3873684583,,,"0,0015677","0,04603022","0,07961586","-13,333,451","-12,817,041","0,04522254","47,026,892","668,281,927","39,527,115","233,865,515","0,03089107","2,911,133,626"
2023,Socialstyrelsen,Stimulansbidrag och åtgärder inom äldreområdet,Äldreomsorgslyftet (ej del av återhämtningsplanen),"Hälsovård, sjukvård och social omsorg",2021000555,1.17222E+11,,,"0,018881","0,11043889","0,05103409","0,03348605","0,03601953","117,221,995,562",0,"0,91100667","0,11427998","0,79395701",0,0
2023,Socialstyrelsen,Stimulansbidrag och åtgärder inom äldreområdet,Stöd för att minska andelen delade turer inom äldreomsorgen,"Hälsovård, sjukvård och social omsorg",2021000555,311187147,,,0,0,0,0,0,0,0,"311,187,147",0,0,0,0
2023,Socialstyrelsen,Stimulansbidrag och åtgärder inom äldreområdet,Stöd för att motverka ensamhet bland äldre,"Hälsovård, sjukvård och social omsorg",2021000555,4962959647,,,0,0,"0,05801393","0,03894722","0,00513369","0,23037821","0,03793048","109,448,342","4,853,511,305",0,0,0
2023,Statens institutionsstyrelse,Statens institutionsstyrelse,Statens institutionsstyrelse,"Hälsovård, sjukvård och social omsorg",2021004508,1.04992E+11,,,"862,630,496","9,065,220,951","9,250,505,469","9,640,589,209","9,903,775,431","10,447,865,454","10,586,571,528","981,465,076","10,208,121,867","10,900,487,457","10,059,482,904","13,085,570,098"
2023,Statens institutionsstyrelse,Statens institutionsstyrelse,Statens institutionsstyrelse - sluten ungdomsvård,"Hälsovård, sjukvård och social omsorg",2021004508,22804910254,,,"2,474,031,478","266,915,485","2,603,185,863","2,883,101,903","2,850,647,313","275,029,151","2,754,207,519","2,658,704,813","2,772,000,951","169,939,198","2,690,538,594","406,607,986"
2023,Statens institutionsstyrelse,Statens institutionsstyrelse,Subvention av LVU-placeringar m.m.,"Hälsovård, sjukvård och social omsorg",2021004508,5523392806,,,"44,380,024","39,843,487","43,708,329","42,261,299","4,300,289","43,642,634","42,776,633","47,039,627","42,151,589","43,899,595","4,095,214,576","1,034,174,724"
2023,Socialstyrelsen,Bidrag till utveckling av socialt arbete m.m.,Subventionering av familjehemsplaceringar,"Hälsovård, sjukvård och social omsorg",2021000555,20568586486,,,"0,02453852","12,246,667,897","451,341,244","2,245,870,968","287,966,978","0,02463915","48,032,127","2,936,930,591","947,660,036","612,226,931","791,889,714","0,2899838"
2023,Socialstyrelsen,Bidrag till utveckling av socialt arbete m.m.,Bidrag till  org. på det sociala området,"Hälsovård, sjukvård och social omsorg",2021000555,4040061043,,,"2,584,129,752","0,34688473","0,20530764","1,441,951,011","0,11026634","0,00105609","25,112,523","-11,132,243",0,0,0,0
2023,Socialstyrelsen,Bidrag till utveckling av socialt arbete m.m.,Utvecklingsmedel,"Hälsovård, sjukvård och social omsorg",2021000555,2114363243,,,"0,63731809","292,262,163","25,194,415","0,94366188","163,309,082","172,702,355","0,81724272","242,990,081","21,183,429","244,428,194","434,951,392","517,342,132"
2023,Kammarkollegiet,Bidrag till utveckling av socialt arbete m.m.,Övriga utvecklingsmedel,"Hälsovård, sjukvård och social omsorg",2021000829,575871175,,,0,"568,934,493","1,712,529","3,3","1,8","1,1","5,224,152",1,0,"0,33",0,"0,36905"
2023,Regeringskansliet,Bidrag till utveckling av socialt arbete m.m.,Utv sociala välfärdsstatistiken - RKs disposition,"Hälsovård, sjukvård och social omsorg",2021003831,0,,,0,0,"0,67","0,00139417","0,455614",0,0,0,0,0,"0,01125","0,685"
2023,Statistiska centralbyrån,Bidrag till utveckling av socialt arbete m.m.,Statistiska undersökningar,"Hälsovård, sjukvård och social omsorg",2021000837,0,,,"0,3448397","0,59604535","0,75766519","0,51885881","0,59694094","0,39980014","0,11902512","0,17656255","0,35811859","0,29993716","0,28754243","0,11966402"
2023,Myndigheten för familjerätt och föräldraskapsstöd,Bidrag till utveckling av socialt arbete m.m.,Stärkt föräldraskapsstöd,"Hälsovård, sjukvård och social omsorg",2021004169,37191704937,,,"0,08049827","0,42179242","0,33488563","0,155127","0,12229136","0,1410037","0,60877379","0,58806173","37,191,704,937","0,9250437","0,71954315","0,77430264"
2023,Myndigheten för familjerätt och föräldraskapsstöd,Bidrag till utveckling av socialt arbete m.m.,Utv socialt arbete - del till Myndigheten för familjerätt och föräldraskapsstöd,"Hälsovård, sjukvård och social omsorg",2021004169,-15721991,,,"0,46171759","-15,721,991","0,20003915","0,27903733","0,20245821","0,20708796","0,21035268","0,32571434","0,25974955","0,28769628","0,32801956","0,3871441"
2023,Länsstyrelsen i Örebro län,Bidrag till utveckling av socialt arbete m.m.,del till Länsstyrelsen i Örebro län,"Hälsovård, sjukvård och social omsorg",2021002403,1810522219,,,"0,02497616","0,04893361","0,04178875","0,01018606","0,012225","1,812,237,702",0,"0,01018606","0,06697455","-1,715,483","0,10156173","0,21777797"
2023,Socialstyrelsen,Bidrag till utveckling av socialt arbete m.m.,Insatser mot hemlöshet,"Hälsovård, sjukvård och social omsorg",2021000555,764423057,,,"0,09630552","102,698,835","0,63834768","-42,429,116","704,153,338","0,45675959","0,09448624","0,35982916","0,39286311","0,4221291","0,66215046","0,62920958"
2023,Socialstyrelsen,Bidrag till utveckling av socialt arbete m.m.,Civil beredskap,"Hälsovård, sjukvård och social omsorg",2021000555,9605482105,,,0,0,"0,01820858","5,561,701,898","1,722,398,809","1,092,498,178","630,529,122","100,433,912","497,920,186","0,21702259","0,84633015","0,14803176"
2023,Barnombudsmannen,Barnombudsmannen,Barnombudsmannen,"Hälsovård, sjukvård och social omsorg",2021003690,2253235637,,,"252,342,079","183,759,927","237,996,577","27,353,609","20,814,031","283,071,905","256,203,183","178,162,447","203,629,472","0,42085681","175,016,139","434,886,268"
2023,Kammarkollegiet,Barnets rättigheter,"Bidrag till föreningar, stiftelser eller internationella organisationer med flera","Hälsovård, sjukvård och social omsorg",2021000829,1,,,0,0,0,0,0,"0,4",0,0,0,1,0,0
2023,Kammarkollegiet,Barnets rättigheter,Bidrag till myndigheter,"Hälsovård, sjukvård och social omsorg",2021000829,0,,,0,0,"1,5",0,"1,5",0,0,0,0,0,0,"0,75"
2023,Statistiska centralbyrån,Barnets rättigheter,Barnstatistik,"Hälsovård, sjukvård och social omsorg",2021000837,-238696,,,"0,02592","0,05688","0,1008414","0,0303168","0,061905","0,1319232","0,0316032","0,08448","-238,696",0,0,0
2023,Socialstyrelsen,Barnets rättigheter,Barnets rättigheter - till Socialstyrelsen,"Hälsovård, sjukvård och social omsorg",2021000555,20,,,10,0,0,0,0,0,10,0,0,0,0,0
2023,Länsstyrelsen i Dalarnas län,Barnets rättigheter,Barnets rättigheter - till Länsstyrelsen i Dalarnas län,"Hälsovård, sjukvård och social omsorg",2021002429,268225744,,,"0,08652126","0,11492011","0,15653362","0,06302723","268,225,744","0,24334694","0,11181923","0,07154111","0,21104156","0,35138681","0,2498106","0,65779409"
2023,Barnombudsmannen,Barnets rättigheter,Barnets rättigheter - till Barnombudsmannen,"Hälsovård, sjukvård och social omsorg",2021003690,863990632,,,0,"0,01190767",0,"0,34631976","0,67005685","0,69408509","0,63298224","0,47682744","118,823,973","244,482,589","241,802,949","258,881,121"
2023,Kammarkollegiet,Barnets rättigheter,Bidrag till Bris nationella stödlinje,"Hälsovård, sjukvård och social omsorg",2021000829,20,,,20,0,0,0,0,0,0,0,0,0,0,0
2023,"Forskningsrådet för hälsa, arbetsliv och välfärd","Forskningsrådet för hälsa, arbetsliv och välfärd: Förvaltning","Forskningsrådet för hälsa, arbetsliv och välfärd: Förvaltning","Hälsovård, sjukvård och social omsorg",2021005240,5480925088,,,"453,033,571","406,432,144","397,349,513","476,311,991","406,405,757","425,178,331","478,476,092","378,906,816","400,358,061","457,251,873","433,196,513","768,024,426"
2023,"Forskningsrådet för hälsa, arbetsliv och välfärd","Forskningsrådet för hälsa, arbetsliv och välfärd: Forskning","Forskningsrådet för hälsa, arbetsliv och välfärd: Forskning","Hälsovård, sjukvård och social omsorg",2021005240,75114337722,,,"693,292,828","5,150,809,441","5,331,606,965","6,186,904,918","6,191,131,196","5,724,709,829","6,550,604,767","6,615,686,864","7,049,123,019","7,089,521,088","8,373,563,324","10,157,383,483"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Boendetillägg,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,201931364,,,"23,724,039","23,888,445","2,376,319","2,363,196","24,139,132","2,394,867","23,523,635","24,227,769","24,512,633","24,275,591","2,414,506","24,091,232"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Sjukpenning respektive rehabiliteringspenning i särskilda fall,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,209730290,,,"18,689,345","19,387,412","17,176,168","1,899,436","18,686,451","19,252,848","18,743,472","19,530,684","19,334,798","18,886,287","19,473,085","18,670,304"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Närståendepenning,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,171215925,,,"13,064,624","14,835,527","13,992,355","13,747,768","14,608,004","13,477,327","10,627,335","1,250,057","21,646,946","21,057,716","18,100,034","14,808,232"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Statlig ålderspensionsavgift för närståendepenning,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,0,,,"1,5","1,5","1,5","1,5","1,5","1,5","1,5","1,5","1,5","1,5","1,5","1,5"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Statlig ålderspensionsavgift för rehabiliteringspenning,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,9100000000,,,"758,333,333","758,333,333","758,333,333","758,333,333","758,333,333","758,333,333","758,333,333","758,333,333","758,333,333","758,333,333","758,333,333","758,333,337"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Statlig ålderspensionsavgift för sjukpenning,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,3.187E+11,,,"26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,333","26,558,333,337"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Rehabiliteringspenning,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,320965958,,,"7,359,298","75,561,687","70,773,241","767,809","65,250,136","47,344,959","2,967,117","24,767,903","18,335,124","1,077,437","6,311,659","449,588"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Arbetshjälpmedel m.m.,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,9924116833,,,"1,047,081,718","1,118,547,449","1,146,905,045","1,029,730,625","1,152,830,494","1,005,560,018","882,689,083","616,166,771","81,946,134","969,833,694","100,747,815","772,077,987"
2023,Försäkringskassan,Sjukpenning och rehabilitering m.m.,Sjukpenning,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,3.65755E+12,,,"352,587,288,282","351,391,107,333","34,594,816,152","346,741,740,474","363,638,507,761","363,419,247,563","339,286,232,501","360,161,829,388","35,261,910,042","362,215,123,057","380,323,674,344","367,929,708,519"
2023,Försäkringskassan,Aktivitets- och sjukersättningar m.m.,Aktivitets- och sjukersättningar,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,2.72135E+12,,,"289,970,080,191","29,133,128,417","2,928,849,233","291,665,264,997","2,953,915,862","296,959,355,228","294,774,109,902","296,716,748,155","301,186,552,583","303,703,092,068","304,494,457,969","306,868,104,093"
2023,Försäkringskassan,Aktivitets- och sjukersättningar m.m.,Bostadstillägg till personer med aktivitets- och sjukersättningar,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,5009539074,,,"470,243,393","469,649,675","482,388,304","478,186,495","482,124,284","47,962,856","468,061,062","479,562,171","509,178,505","52,723,772","539,802,665","529,655,892"
2023,Försäkringskassan,Aktivitets- och sjukersättningar m.m.,Statlig ålderspensionsavgift för aktivitets- och sjukersättningar,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,5.03E+11,,,"41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,667","41,916,666,663"
2023,Försäkringskassan,Merkostnadsersättning och handikappersättning,Handikappersättningar,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,947893399,,,"82,267,882","81,570,942","80,929,714","80,257,415","79,742,233","78,854,435","78,420,921","78,068,543","77,725,115","77,138,618","76,699,067","76,218,514"
2023,Försäkringskassan,Merkostnadsersättning och handikappersättning,Merkostnadsersättning,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,370041407,,,"30,515,106","30,932,581","32,279,047","328,267","33,778,518","34,240,927","32,711,925","33,146,211","34,109,582","36,011,134","36,139,667","35,848,442"
2023,Försäkringskassan,Arbetsskadeersättningar m.m.,Statlig ålderspensionsavgift för arbetsskadelivränta,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,163000000,,,"13,583,337","13,583,333","13,583,333","13,583,333","13,583,333","13,583,333","13,583,333","13,583,333","13,583,333","13,583,333","13,583,333","13,583,333"
2023,Försäkringskassan,Arbetsskadeersättningar m.m.,Arbetsskadelivränta,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,1.98318E+11,,,"17,863,980,574","18,119,678,099","18,056,617,246","17,812,457,858","18,256,508,741","17,921,320,065","18,054,355,847","17,775,684,184","181,835,652","18,168,195,165","17,999,505,913","18,108,005,685"
2023,Försäkringskassan,Ersättning inom det statliga personskadeskyddet,Ersättning inom det statliga personskadeskyddet,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,1578437473,,,"287,464,145","286,282,299","29,849,792","27,494,195","327,632,357","28,666,931","278,568,632","276,873,072","2,730,055","27,402,105","2,748,067","2,725,823"
2023,Försäkringskassan,Ersättning inom det statliga personskadeskyddet,Statlig ålderspensionsavgift för ersättning inom det statliga personskadeskyddet,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,0,,,"0,14775","0,14775","0,14775","0,14775","0,14775","0,14775","0,14775","0,14775","0,14775","0,14775","0,14775","0,14775"
2023,Kammarkollegiet,Bidrag för sjukskrivningsprocessen,Kunskapsutveckling för sjukskrivningsprocessen,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021000829,0,,,0,0,0,0,0,0,0,0,0,0,"1,8",0
2023,Försäkringskassan,Bidrag för sjukskrivningsprocessen,Finansiell samordning genom samordningsförbund,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,33725780282,,,"0,1084574","0,13005498","8,426,197,403","0,11685795","8,419,697,288","0,04428727","0,01039323","8,416,543,363","0,17812352","0,08620736","8,479,926,534","-16,584,306"
2023,Försäkringskassan,Bidrag för sjukskrivningsprocessen,Medicinsk service,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,54847715,,,0,0,"54,847,715","0,152285",0,"0,820944",0,0,0,0,0,0
2023,Försäkringskassan,Bidrag för sjukskrivningsprocessen,Rehabiliteringsinsatser i samarbete mellan Försäkringskassan och Arbetsförmedlingen,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,60458171857,,,"5,933,063,132","2,487,878,388","9,864,539,015","5,767,690,872","6,295,629,343","224,296,181","1,135,506,832","1,761,020,549","15,452,232,692","5,527,502,596","5,172,905,311","835,906,946"
2023,Försäkringskassan,Bidrag för sjukskrivningsprocessen,Arbetsplatsinriktat rehabiliteringsstöd,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,71676418,,,"9,469,403","11,853,248","15,700,201","12,314,903","5,043,705","2,648,804","1,546,209","389,132","3,892,701","4,940,922","367,961","3,509,229"
2023,Försäkringskassan,Bidrag för sjukskrivningsprocessen,Försäkringsmedicinska utredningar,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,17927770002,,,"3,515,518,117","138,356,884","1,332,723,044","2,139,737,212","1,477,380,235","1,226,252,985","1,881,398,227","200,542,159","866,585,517","1,348,453,942","3,427,643,509","373,178,171"
2023,Försäkringskassan,Bidrag för sjukskrivningsprocessen,Bidrag till hälso- och sjukvården,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,0,,,0,0,0,0,0,0,0,0,0,0,"12,21",0
2023,Försäkringskassan,Ersättning för höga sjuklönekostnader,Ersättning för höga sjuklönekostnader,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,79525661003,,,"-121,285","-2,853,861","-406,156,609","787,756,569","-492,732,511","78,500,683,812","139,653,552","350,771,397","258,485,921","143,655,994","-13,008,835","259,526,859"
2023,Försäkringskassan,Försäkringskassan,Förvaltningsmedel,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021005521,9.83025E+11,,,"81,478,376,723","87,432,189,331","88,141,758,277","89,182,472,422","87,176,699,358","84,664,606,517","53,616,820,021","67,423,677,175","88,558,152,196","82,050,919,994","84,154,819,351","89,144,091,557"
2023,Inspektionen för socialförsäkringen,Inspektionen för socialförsäkringen,Inspektionen för socialförsäkringen,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,2021006248,6578133748,,,"529,804,143","574,126,868","553,383,329","652,050,688","589,297,326","583,349,742","54,898,934","565,973,173","542,228,543","630,405,524","594,919,497","707,695,981"
